Date,Close
08-06-09,939.140015
09-06-09,942.429993
10-06-09,939.150024
11-06-09,944.890015
12-06-09,946.210022
15-06-09,923.719971
16-06-09,911.969971
17-06-09,910.710022
18-06-09,918.369995
19-06-09,921.22998
22-06-09,893.039978
23-06-09,895.099976
24-06-09,900.940002
25-06-09,920.26001
26-06-09,918.900024
29-06-09,927.22998
30-06-09,919.320007
01-07-09,923.330017
02-07-09,896.419983
06-07-09,898.719971
07-07-09,881.030029
08-07-09,879.559998
09-07-09,882.679993
10-07-09,879.130005
13-07-09,901.049988
14-07-09,905.840027
15-07-09,932.679993
16-07-09,940.73999
17-07-09,940.380005
20-07-09,951.130005
21-07-09,954.580017
22-07-09,954.070007
23-07-09,976.289978
24-07-09,979.26001
27-07-09,982.179993
28-07-09,979.619995
29-07-09,975.150024
30-07-09,986.75
31-07-09,987.47998
03-08-09,1002.630005
04-08-09,1005.650024
05-08-09,1002.719971
06-08-09,997.080017
07-08-09,1010.47998
10-08-09,1007.099976
11-08-09,994.349976
12-08-09,1005.809998
13-08-09,1012.72998
14-08-09,1004.090027
17-08-09,979.72998
18-08-09,989.669983
19-08-09,996.460022
20-08-09,1007.369995
21-08-09,1026.130005
24-08-09,1025.569946
25-08-09,1028
26-08-09,1028.119995
27-08-09,1030.97998
28-08-09,1028.930054
31-08-09,1020.619995
01-09-09,998.039978
02-09-09,994.75
03-09-09,1003.23999
04-09-09,1016.400024
08-09-09,1025.390015
09-09-09,1033.369995
10-09-09,1044.140015
11-09-09,1042.72998
14-09-09,1049.339966
15-09-09,1052.630005
16-09-09,1068.76001
17-09-09,1065.48999
18-09-09,1068.300049
21-09-09,1064.660034
22-09-09,1071.660034
23-09-09,1060.869995
24-09-09,1050.780029
25-09-09,1044.380005
28-09-09,1062.97998
29-09-09,1060.609985
30-09-09,1057.079956
01-10-09,1029.849976
02-10-09,1025.209961
05-10-09,1040.459961
06-10-09,1054.719971
07-10-09,1057.579956
08-10-09,1065.47998
09-10-09,1071.48999
12-10-09,1076.189941
13-10-09,1073.189941
14-10-09,1092.02002
15-10-09,1096.560059
16-10-09,1087.680054
19-10-09,1097.910034
20-10-09,1091.060059
21-10-09,1081.400024
22-10-09,1092.910034
23-10-09,1079.599976
26-10-09,1066.949951
27-10-09,1063.410034
28-10-09,1042.630005
29-10-09,1066.109985
30-10-09,1036.189941
02-11-09,1042.880005
03-11-09,1045.410034
04-11-09,1046.5
05-11-09,1066.630005
06-11-09,1069.300049
09-11-09,1093.079956
10-11-09,1093.01001
11-11-09,1098.51001
12-11-09,1087.23999
13-11-09,1093.47998
16-11-09,1109.300049
17-11-09,1110.319946
18-11-09,1109.800049
19-11-09,1094.900024
20-11-09,1091.380005
23-11-09,1106.23999
24-11-09,1105.650024
25-11-09,1110.630005
27-11-09,1091.48999
30-11-09,1095.630005
01-12-09,1108.859985
02-12-09,1109.23999
03-12-09,1099.920044
04-12-09,1105.97998
07-12-09,1103.25
08-12-09,1091.939941
09-12-09,1095.949951
10-12-09,1102.349976
11-12-09,1106.410034
14-12-09,1114.109985
15-12-09,1107.930054
16-12-09,1109.180054
17-12-09,1096.079956
18-12-09,1102.469971
21-12-09,1114.050049
22-12-09,1118.02002
23-12-09,1120.589966
24-12-09,1126.47998
28-12-09,1127.780029
29-12-09,1126.199951
30-12-09,1126.420044
31-12-09,1115.099976
04-01-10,1132.98999
05-01-10,1136.52002
06-01-10,1137.140015
07-01-10,1141.689941
08-01-10,1144.97998
11-01-10,1146.97998
12-01-10,1136.219971
13-01-10,1145.680054
14-01-10,1148.459961
15-01-10,1136.030029
19-01-10,1150.22998
20-01-10,1138.040039
21-01-10,1116.47998
22-01-10,1091.76001
25-01-10,1096.780029
26-01-10,1092.170044
27-01-10,1097.5
28-01-10,1084.530029
29-01-10,1073.869995
01-02-10,1089.189941
02-02-10,1103.319946
03-02-10,1097.280029
04-02-10,1063.109985
05-02-10,1066.189941
08-02-10,1056.73999
09-02-10,1070.52002
10-02-10,1068.130005
11-02-10,1078.469971
12-02-10,1075.51001
16-02-10,1094.869995
17-02-10,1099.51001
18-02-10,1106.75
19-02-10,1109.170044
22-02-10,1108.01001
23-02-10,1094.599976
24-02-10,1105.23999
25-02-10,1102.939941
26-02-10,1104.48999
01-03-10,1115.709961
02-03-10,1118.310059
03-03-10,1118.790039
04-03-10,1122.969971
05-03-10,1138.699951
08-03-10,1138.5
09-03-10,1140.449951
10-03-10,1145.609985
11-03-10,1150.23999
12-03-10,1149.98999
15-03-10,1150.51001
16-03-10,1159.459961
17-03-10,1166.209961
18-03-10,1165.829956
19-03-10,1159.900024
22-03-10,1165.810059
23-03-10,1174.170044
24-03-10,1167.719971
25-03-10,1165.72998
26-03-10,1166.589966
29-03-10,1173.219971
30-03-10,1173.27002
31-03-10,1169.430054
01-04-10,1178.099976
05-04-10,1187.439941
06-04-10,1189.439941
07-04-10,1182.449951
08-04-10,1186.439941
09-04-10,1194.369995
12-04-10,1196.47998
13-04-10,1197.300049
14-04-10,1210.650024
15-04-10,1211.670044
16-04-10,1192.130005
19-04-10,1197.52002
20-04-10,1207.170044
21-04-10,1205.939941
22-04-10,1208.670044
23-04-10,1217.280029
26-04-10,1212.050049
27-04-10,1183.709961
28-04-10,1191.359985
29-04-10,1206.780029
30-04-10,1186.689941
03-05-10,1202.26001
04-05-10,1173.599976
05-05-10,1165.869995
06-05-10,1128.150024
07-05-10,1110.880005
10-05-10,1159.72998
11-05-10,1155.790039
12-05-10,1171.670044
13-05-10,1157.439941
14-05-10,1135.680054
17-05-10,1136.939941
18-05-10,1120.800049
19-05-10,1115.050049
20-05-10,1071.589966
21-05-10,1087.689941
24-05-10,1073.650024
25-05-10,1074.030029
26-05-10,1067.949951
27-05-10,1103.060059
28-05-10,1089.410034
01-06-10,1070.709961
02-06-10,1098.380005
03-06-10,1102.829956
04-06-10,1064.880005
07-06-10,1050.469971
08-06-10,1062
09-06-10,1055.689941
10-06-10,1086.839966
11-06-10,1091.599976
14-06-10,1089.630005
15-06-10,1115.22998
16-06-10,1114.609985
17-06-10,1116.040039
18-06-10,1117.51001
21-06-10,1113.199951
22-06-10,1095.310059
23-06-10,1092.040039
24-06-10,1073.689941
25-06-10,1076.76001
28-06-10,1074.569946
29-06-10,1041.23999
30-06-10,1030.709961
01-07-10,1027.369995
02-07-10,1022.580017
06-07-10,1028.060059
07-07-10,1060.27002
08-07-10,1070.25
09-07-10,1077.959961
12-07-10,1078.75
13-07-10,1095.339966
14-07-10,1095.170044
15-07-10,1096.47998
16-07-10,1064.880005
19-07-10,1071.25
20-07-10,1083.47998
21-07-10,1069.589966
22-07-10,1093.670044
23-07-10,1102.660034
26-07-10,1115.01001
27-07-10,1113.839966
28-07-10,1106.130005
29-07-10,1101.530029
30-07-10,1101.599976
02-08-10,1125.859985
03-08-10,1120.459961
04-08-10,1127.23999
05-08-10,1125.810059
06-08-10,1121.640015
09-08-10,1127.790039
10-08-10,1121.060059
11-08-10,1089.469971
12-08-10,1083.609985
13-08-10,1079.25
16-08-10,1079.380005
17-08-10,1092.540039
18-08-10,1094.160034
19-08-10,1075.630005
20-08-10,1071.689941
23-08-10,1067.359985
24-08-10,1051.869995
25-08-10,1055.329956
26-08-10,1047.219971
27-08-10,1064.589966
30-08-10,1048.920044
31-08-10,1049.329956
01-09-10,1080.290039
02-09-10,1090.099976
03-09-10,1104.51001
07-09-10,1091.839966
08-09-10,1098.869995
09-09-10,1104.180054
10-09-10,1109.550049
13-09-10,1121.900024
14-09-10,1121.099976
15-09-10,1125.069946
16-09-10,1124.660034
17-09-10,1125.589966
20-09-10,1142.709961
21-09-10,1139.780029
22-09-10,1134.280029
23-09-10,1124.829956
24-09-10,1148.670044
27-09-10,1142.160034
28-09-10,1147.699951
29-09-10,1144.72998
30-09-10,1141.199951
01-10-10,1146.23999
04-10-10,1137.030029
05-10-10,1160.75
06-10-10,1159.969971
07-10-10,1158.060059
08-10-10,1165.150024
11-10-10,1165.319946
12-10-10,1169.77002
13-10-10,1178.099976
14-10-10,1173.810059
15-10-10,1176.189941
18-10-10,1184.709961
19-10-10,1165.900024
20-10-10,1178.170044
21-10-10,1180.26001
22-10-10,1183.079956
25-10-10,1185.619995
26-10-10,1185.640015
27-10-10,1182.449951
28-10-10,1183.780029
29-10-10,1183.26001
01-11-10,1184.380005
02-11-10,1193.569946
03-11-10,1197.959961
04-11-10,1221.060059
05-11-10,1225.849976
08-11-10,1223.25
09-11-10,1213.400024
10-11-10,1218.709961
11-11-10,1213.540039
12-11-10,1199.209961
15-11-10,1197.75
16-11-10,1178.339966
17-11-10,1178.589966
18-11-10,1196.689941
19-11-10,1199.72998
22-11-10,1197.839966
23-11-10,1180.72998
24-11-10,1198.349976
26-11-10,1189.400024
29-11-10,1187.76001
30-11-10,1180.550049
01-12-10,1206.069946
02-12-10,1221.530029
03-12-10,1224.709961
06-12-10,1223.119995
07-12-10,1223.75
08-12-10,1228.280029
09-12-10,1233
10-12-10,1240.400024
13-12-10,1240.459961
14-12-10,1241.589966
15-12-10,1235.22998
16-12-10,1242.869995
17-12-10,1243.910034
20-12-10,1247.079956
21-12-10,1254.599976
22-12-10,1258.839966
23-12-10,1256.77002
27-12-10,1257.540039
28-12-10,1258.51001
29-12-10,1259.780029
30-12-10,1257.880005
31-12-10,1257.640015
03-01-11,1271.869995
04-01-11,1270.199951
05-01-11,1276.560059
06-01-11,1273.849976
07-01-11,1271.5
10-01-11,1269.75
11-01-11,1274.47998
12-01-11,1285.959961
13-01-11,1283.76001
14-01-11,1293.23999
18-01-11,1295.02002
19-01-11,1281.920044
20-01-11,1280.26001
21-01-11,1283.349976
24-01-11,1290.839966
25-01-11,1291.180054
26-01-11,1296.630005
27-01-11,1299.540039
28-01-11,1276.339966
31-01-11,1286.119995
01-02-11,1307.589966
02-02-11,1304.030029
03-02-11,1307.099976
04-02-11,1310.869995
07-02-11,1319.050049
08-02-11,1324.569946
09-02-11,1320.880005
10-02-11,1321.869995
11-02-11,1329.150024
14-02-11,1332.319946
15-02-11,1328.01001
16-02-11,1336.319946
17-02-11,1340.430054
18-02-11,1343.01001
22-02-11,1315.439941
23-02-11,1307.400024
24-02-11,1306.099976
25-02-11,1319.880005
28-02-11,1327.219971
01-03-11,1306.329956
02-03-11,1308.439941
03-03-11,1330.969971
04-03-11,1321.150024
07-03-11,1310.130005
08-03-11,1321.819946
09-03-11,1320.02002
10-03-11,1295.109985
11-03-11,1304.280029
14-03-11,1296.390015
15-03-11,1281.869995
16-03-11,1256.880005
17-03-11,1273.719971
18-03-11,1279.209961
21-03-11,1298.380005
22-03-11,1293.77002
23-03-11,1297.540039
24-03-11,1309.660034
25-03-11,1313.800049
28-03-11,1310.189941
29-03-11,1319.439941
30-03-11,1328.26001
31-03-11,1325.829956
01-04-11,1332.410034
04-04-11,1332.869995
05-04-11,1332.630005
06-04-11,1335.540039
07-04-11,1333.51001
08-04-11,1328.170044
11-04-11,1324.459961
12-04-11,1314.160034
13-04-11,1314.410034
14-04-11,1314.52002
15-04-11,1319.680054
18-04-11,1305.140015
19-04-11,1312.619995
20-04-11,1330.359985
21-04-11,1337.380005
25-04-11,1335.25
26-04-11,1347.23999
27-04-11,1355.660034
28-04-11,1360.47998
29-04-11,1363.609985
02-05-11,1361.219971
03-05-11,1356.619995
04-05-11,1347.319946
05-05-11,1335.099976
06-05-11,1340.199951
09-05-11,1346.290039
10-05-11,1357.160034
11-05-11,1342.079956
12-05-11,1348.650024
13-05-11,1337.77002
16-05-11,1329.469971
17-05-11,1328.97998
18-05-11,1340.680054
19-05-11,1343.599976
20-05-11,1333.27002
23-05-11,1317.369995
24-05-11,1316.280029
25-05-11,1320.469971
26-05-11,1325.689941
27-05-11,1331.099976
31-05-11,1345.199951
01-06-11,1314.550049
02-06-11,1312.939941
03-06-11,1300.160034
06-06-11,1286.170044
07-06-11,1284.939941
08-06-11,1279.560059
09-06-11,1289
10-06-11,1270.97998
13-06-11,1271.829956
14-06-11,1287.869995
15-06-11,1265.420044
16-06-11,1267.640015
17-06-11,1271.5
20-06-11,1278.359985
21-06-11,1295.52002
22-06-11,1287.140015
23-06-11,1283.5
24-06-11,1268.449951
27-06-11,1280.099976
28-06-11,1296.670044
29-06-11,1307.410034
30-06-11,1320.640015
01-07-11,1339.670044
05-07-11,1337.880005
06-07-11,1339.219971
07-07-11,1353.219971
08-07-11,1343.800049
11-07-11,1319.48999
12-07-11,1313.640015
13-07-11,1317.719971
14-07-11,1308.869995
15-07-11,1316.140015
18-07-11,1305.439941
19-07-11,1326.72998
20-07-11,1325.839966
21-07-11,1343.800049
22-07-11,1345.02002
25-07-11,1337.430054
26-07-11,1331.939941
27-07-11,1304.890015
28-07-11,1300.670044
29-07-11,1292.280029
01-08-11,1286.939941
02-08-11,1254.050049
03-08-11,1260.339966
04-08-11,1200.069946
05-08-11,1199.380005
08-08-11,1119.459961
09-08-11,1172.530029
10-08-11,1120.76001
11-08-11,1172.640015
12-08-11,1178.810059
15-08-11,1204.48999
16-08-11,1192.76001
17-08-11,1193.890015
18-08-11,1140.650024
19-08-11,1123.530029
22-08-11,1123.819946
23-08-11,1162.349976
24-08-11,1177.599976
25-08-11,1159.27002
26-08-11,1176.800049
29-08-11,1210.079956
30-08-11,1212.920044
31-08-11,1218.890015
01-09-11,1204.420044
02-09-11,1173.969971
06-09-11,1165.23999
07-09-11,1198.619995
08-09-11,1185.900024
09-09-11,1154.22998
12-09-11,1162.27002
13-09-11,1172.869995
14-09-11,1188.680054
15-09-11,1209.109985
16-09-11,1216.01001
19-09-11,1204.089966
20-09-11,1202.089966
21-09-11,1166.76001
22-09-11,1129.560059
23-09-11,1136.430054
26-09-11,1162.949951
27-09-11,1175.380005
28-09-11,1151.060059
29-09-11,1160.400024
30-09-11,1131.420044
03-10-11,1099.22998
04-10-11,1123.949951
05-10-11,1144.030029
06-10-11,1164.969971
07-10-11,1155.459961
10-10-11,1194.890015
11-10-11,1195.540039
12-10-11,1207.25
13-10-11,1203.660034
14-10-11,1224.579956
17-10-11,1200.859985
18-10-11,1225.380005
19-10-11,1209.880005
20-10-11,1215.390015
21-10-11,1238.25
24-10-11,1254.189941
25-10-11,1229.050049
26-10-11,1242
27-10-11,1284.589966
28-10-11,1285.089966
31-10-11,1253.300049
01-11-11,1218.280029
02-11-11,1237.900024
03-11-11,1261.150024
04-11-11,1253.22998
07-11-11,1261.119995
08-11-11,1275.920044
09-11-11,1229.099976
10-11-11,1239.699951
11-11-11,1263.849976
14-11-11,1251.780029
15-11-11,1257.810059
16-11-11,1236.910034
17-11-11,1216.130005
18-11-11,1215.650024
21-11-11,1192.97998
22-11-11,1188.040039
23-11-11,1161.790039
25-11-11,1158.670044
28-11-11,1192.550049
29-11-11,1195.189941
30-11-11,1246.959961
01-12-11,1244.579956
02-12-11,1244.280029
05-12-11,1257.079956
06-12-11,1258.469971
07-12-11,1261.01001
08-12-11,1234.349976
09-12-11,1255.189941
12-12-11,1236.469971
13-12-11,1225.72998
14-12-11,1211.819946
15-12-11,1215.75
16-12-11,1219.660034
19-12-11,1205.349976
20-12-11,1241.300049
21-12-11,1243.719971
22-12-11,1254
23-12-11,1265.329956
27-12-11,1265.430054
28-12-11,1249.640015
29-12-11,1263.02002
30-12-11,1257.599976
03-01-12,1277.060059
04-01-12,1277.300049
05-01-12,1281.060059
06-01-12,1277.810059
09-01-12,1280.699951
10-01-12,1292.079956
11-01-12,1292.47998
12-01-12,1295.5
13-01-12,1289.089966
17-01-12,1293.670044
18-01-12,1308.040039
19-01-12,1314.5
20-01-12,1315.380005
23-01-12,1316
24-01-12,1314.650024
25-01-12,1326.060059
26-01-12,1318.430054
27-01-12,1316.329956
30-01-12,1313.01001
31-01-12,1312.410034
01-02-12,1324.089966
02-02-12,1325.540039
03-02-12,1344.900024
06-02-12,1344.329956
07-02-12,1347.050049
08-02-12,1349.959961
09-02-12,1351.949951
10-02-12,1342.640015
13-02-12,1351.77002
14-02-12,1350.5
15-02-12,1343.22998
16-02-12,1358.040039
17-02-12,1361.22998
21-02-12,1362.209961
22-02-12,1357.660034
23-02-12,1363.459961
24-02-12,1365.73999
27-02-12,1367.589966
28-02-12,1372.180054
29-02-12,1365.680054
01-03-12,1374.089966
02-03-12,1369.630005
05-03-12,1364.329956
06-03-12,1343.359985
07-03-12,1352.630005
08-03-12,1365.910034
09-03-12,1370.869995
12-03-12,1371.089966
13-03-12,1395.949951
14-03-12,1394.280029
15-03-12,1402.599976
16-03-12,1404.170044
19-03-12,1409.75
20-03-12,1405.52002
21-03-12,1402.890015
22-03-12,1392.780029
23-03-12,1397.109985
26-03-12,1416.51001
27-03-12,1412.52002
28-03-12,1405.540039
29-03-12,1403.280029
30-03-12,1408.469971
02-04-12,1419.040039
03-04-12,1413.380005
04-04-12,1398.959961
05-04-12,1398.079956
09-04-12,1382.199951
10-04-12,1358.589966
11-04-12,1368.709961
12-04-12,1387.569946
13-04-12,1370.26001
16-04-12,1369.569946
17-04-12,1390.780029
18-04-12,1385.140015
19-04-12,1376.920044
20-04-12,1378.530029
23-04-12,1366.939941
24-04-12,1371.969971
25-04-12,1390.689941
26-04-12,1399.97998
27-04-12,1403.359985
30-04-12,1397.910034
01-05-12,1405.819946
02-05-12,1402.310059
03-05-12,1391.569946
04-05-12,1369.099976
07-05-12,1369.579956
08-05-12,1363.719971
09-05-12,1354.579956
10-05-12,1357.98999
11-05-12,1353.390015
14-05-12,1338.349976
15-05-12,1330.660034
16-05-12,1324.800049
17-05-12,1304.859985
18-05-12,1295.219971
21-05-12,1315.98999
22-05-12,1316.630005
23-05-12,1318.859985
24-05-12,1320.680054
25-05-12,1317.819946
29-05-12,1332.420044
30-05-12,1313.319946
31-05-12,1310.329956
01-06-12,1278.040039
04-06-12,1278.180054
05-06-12,1285.5
06-06-12,1315.130005
07-06-12,1314.98999
08-06-12,1325.660034
11-06-12,1308.930054
12-06-12,1324.180054
13-06-12,1314.880005
14-06-12,1329.099976
15-06-12,1342.839966
18-06-12,1344.780029
19-06-12,1357.97998
20-06-12,1355.689941
21-06-12,1325.51001
22-06-12,1335.02002
25-06-12,1313.719971
26-06-12,1319.98999
27-06-12,1331.849976
28-06-12,1329.040039
29-06-12,1362.160034
02-07-12,1365.51001
03-07-12,1374.02002
05-07-12,1367.579956
06-07-12,1354.680054
09-07-12,1352.459961
10-07-12,1341.469971
11-07-12,1341.449951
12-07-12,1334.76001
13-07-12,1356.780029
16-07-12,1353.640015
17-07-12,1363.670044
18-07-12,1372.780029
19-07-12,1376.51001
20-07-12,1362.660034
23-07-12,1350.52002
24-07-12,1338.310059
25-07-12,1337.890015
26-07-12,1360.02002
27-07-12,1385.969971
30-07-12,1385.300049
31-07-12,1379.319946
01-08-12,1375.319946
02-08-12,1365
03-08-12,1390.98999
06-08-12,1394.22998
07-08-12,1401.349976
08-08-12,1402.219971
09-08-12,1402.800049
10-08-12,1405.869995
13-08-12,1404.109985
14-08-12,1403.930054
15-08-12,1405.530029
16-08-12,1415.51001
17-08-12,1418.160034
20-08-12,1418.130005
21-08-12,1413.170044
22-08-12,1413.48999
23-08-12,1402.079956
24-08-12,1411.130005
27-08-12,1410.439941
28-08-12,1409.300049
29-08-12,1410.48999
30-08-12,1399.47998
31-08-12,1406.579956
04-09-12,1404.939941
05-09-12,1403.439941
06-09-12,1432.119995
07-09-12,1437.920044
10-09-12,1429.079956
11-09-12,1433.560059
12-09-12,1436.560059
13-09-12,1459.98999
14-09-12,1465.77002
17-09-12,1461.189941
18-09-12,1459.319946
19-09-12,1461.050049
20-09-12,1460.26001
21-09-12,1460.150024
24-09-12,1456.890015
25-09-12,1441.589966
26-09-12,1433.319946
27-09-12,1447.150024
28-09-12,1440.670044
01-10-12,1444.48999
02-10-12,1445.75
03-10-12,1450.98999
04-10-12,1461.400024
05-10-12,1460.930054
08-10-12,1455.880005
09-10-12,1441.47998
10-10-12,1432.560059
11-10-12,1432.839966
12-10-12,1428.589966
15-10-12,1440.130005
16-10-12,1454.920044
17-10-12,1460.910034
18-10-12,1457.339966
19-10-12,1433.189941
22-10-12,1433.819946
23-10-12,1413.109985
24-10-12,1408.75
25-10-12,1412.969971
26-10-12,1411.939941
31-10-12,1412.160034
01-11-12,1427.589966
02-11-12,1414.199951
05-11-12,1417.26001
06-11-12,1428.390015
07-11-12,1394.530029
08-11-12,1377.51001
09-11-12,1379.849976
12-11-12,1380.030029
13-11-12,1374.530029
14-11-12,1355.48999
15-11-12,1353.329956
16-11-12,1359.880005
19-11-12,1386.890015
20-11-12,1387.810059
21-11-12,1391.030029
23-11-12,1409.150024
26-11-12,1406.290039
27-11-12,1398.939941
28-11-12,1409.930054
29-11-12,1415.949951
30-11-12,1416.180054
03-12-12,1409.459961
04-12-12,1407.050049
05-12-12,1409.280029
06-12-12,1413.939941
07-12-12,1418.069946
10-12-12,1418.550049
11-12-12,1427.839966
12-12-12,1428.47998
13-12-12,1419.449951
14-12-12,1413.579956
17-12-12,1430.359985
18-12-12,1446.790039
19-12-12,1435.810059
20-12-12,1443.689941
21-12-12,1430.150024
24-12-12,1426.660034
26-12-12,1419.829956
27-12-12,1418.099976
28-12-12,1402.430054
31-12-12,1426.189941
02-01-13,1462.420044
03-01-13,1459.369995
04-01-13,1466.469971
07-01-13,1461.890015
08-01-13,1457.150024
09-01-13,1461.02002
10-01-13,1472.119995
11-01-13,1472.050049
14-01-13,1470.680054
15-01-13,1472.339966
16-01-13,1472.630005
17-01-13,1480.939941
18-01-13,1485.97998
22-01-13,1492.560059
23-01-13,1494.810059
24-01-13,1494.819946
25-01-13,1502.959961
28-01-13,1500.180054
29-01-13,1507.839966
30-01-13,1501.959961
31-01-13,1498.109985
01-02-13,1513.170044
04-02-13,1495.709961
05-02-13,1511.290039
06-02-13,1512.119995
07-02-13,1509.390015
08-02-13,1517.930054
11-02-13,1517.01001
12-02-13,1519.430054
13-02-13,1520.329956
14-02-13,1521.380005
15-02-13,1519.790039
19-02-13,1530.939941
20-02-13,1511.949951
21-02-13,1502.420044
22-02-13,1515.599976
25-02-13,1487.849976
26-02-13,1496.939941
27-02-13,1515.98999
28-02-13,1514.680054
01-03-13,1518.199951
04-03-13,1525.199951
05-03-13,1539.790039
06-03-13,1541.459961
07-03-13,1544.26001
08-03-13,1551.180054
11-03-13,1556.219971
12-03-13,1552.47998
13-03-13,1554.52002
14-03-13,1563.22998
15-03-13,1560.699951
18-03-13,1552.099976
19-03-13,1548.339966
20-03-13,1558.709961
21-03-13,1545.800049
22-03-13,1556.890015
25-03-13,1551.689941
26-03-13,1563.77002
27-03-13,1562.849976
28-03-13,1569.189941
01-04-13,1562.170044
02-04-13,1570.25
03-04-13,1553.689941
04-04-13,1559.97998
05-04-13,1553.280029
08-04-13,1563.069946
09-04-13,1568.609985
10-04-13,1587.72998
11-04-13,1593.369995
12-04-13,1588.849976
15-04-13,1552.359985
16-04-13,1574.569946
17-04-13,1552.01001
18-04-13,1541.609985
19-04-13,1555.25
22-04-13,1562.5
23-04-13,1578.780029
24-04-13,1578.790039
25-04-13,1585.160034
26-04-13,1582.23999
29-04-13,1593.609985
30-04-13,1597.569946
01-05-13,1582.699951
02-05-13,1597.589966
03-05-13,1614.420044
06-05-13,1617.5
07-05-13,1625.959961
08-05-13,1632.689941
09-05-13,1626.670044
10-05-13,1633.699951
13-05-13,1633.77002
14-05-13,1650.339966
15-05-13,1658.780029
16-05-13,1650.469971
17-05-13,1667.469971
20-05-13,1666.290039
21-05-13,1669.160034
22-05-13,1655.349976
23-05-13,1650.51001
24-05-13,1649.599976
28-05-13,1660.060059
29-05-13,1648.359985
30-05-13,1654.410034
31-05-13,1630.73999
03-06-13,1640.420044
04-06-13,1631.380005
05-06-13,1608.900024
06-06-13,1622.560059
07-06-13,1643.380005
10-06-13,1642.810059
11-06-13,1626.130005
12-06-13,1612.52002
13-06-13,1636.359985
14-06-13,1626.72998
17-06-13,1639.040039
18-06-13,1651.810059
19-06-13,1628.930054
20-06-13,1588.189941
21-06-13,1592.430054
24-06-13,1573.089966
25-06-13,1588.030029
26-06-13,1603.26001
27-06-13,1613.199951
28-06-13,1606.280029
01-07-13,1614.959961
02-07-13,1614.079956
03-07-13,1615.410034
05-07-13,1631.890015
08-07-13,1640.459961
09-07-13,1652.319946
10-07-13,1652.619995
11-07-13,1675.02002
12-07-13,1680.189941
15-07-13,1682.5
16-07-13,1676.26001
17-07-13,1680.910034
18-07-13,1689.369995
19-07-13,1692.089966
22-07-13,1695.530029
23-07-13,1692.390015
24-07-13,1685.939941
25-07-13,1690.25
26-07-13,1691.650024
29-07-13,1685.329956
30-07-13,1685.959961
31-07-13,1685.72998
01-08-13,1706.869995
02-08-13,1709.670044
05-08-13,1707.140015
06-08-13,1697.369995
07-08-13,1690.910034
08-08-13,1697.47998
09-08-13,1691.420044
12-08-13,1689.469971
13-08-13,1694.160034
14-08-13,1685.390015
15-08-13,1661.319946
16-08-13,1655.829956
19-08-13,1646.060059
20-08-13,1652.349976
21-08-13,1642.800049
22-08-13,1656.959961
23-08-13,1663.5
26-08-13,1656.780029
27-08-13,1630.47998
28-08-13,1634.959961
29-08-13,1638.170044
30-08-13,1632.969971
03-09-13,1639.77002
04-09-13,1653.079956
05-09-13,1655.079956
06-09-13,1655.170044
09-09-13,1671.709961
10-09-13,1683.98999
11-09-13,1689.130005
12-09-13,1683.420044
13-09-13,1687.98999
